cloud_cover,humidity,wind_speed,weather_code,sun_alt,moon_alt,moon_illum,visibility
52.5,68.3,13.7,3,53.27,-20.59,0.496,0.0
80.3,22.0,28.8,1,-15.95,-50.68,0.556,0.0
66.0,39.6,22.0,0,-47.95,57.77,0.992,35.52
37.7,86.7,4.7,0,-43.07,4.07,0.484,14.32
10.9,65.2,22.7,1,-52.02,67.05,0.762,69.16
60.0,82.4,34.3,48,6.06,17.88,0.954,0.48
48.2,69.3,11.9,65,-40.16,-45.64,0.067,0.0
42.2,16.9,37.2,0,-59.31,28.4,0.775,50.42
7.5,90.2,28.5,65,71.36,-34.43,0.79,0.0
97.9,27.9,19.6,2,-0.05,51.27,0.803,1.78
89.3,52.8,35.4,61,23.59,-27.04,0.998,0.0
11.4,56.0,27.3,0,-22.75,-21.23,0.004,0.0
83.2,71.3,37.4,0,24.19,47.56,0.369,0.42
6.0,57.4,4.7,0,-56.11,-73.24,0.023,0.0
6.4,67.4,26.2,0,-2.2,39.19,0.502,55.42
82.9,14.1,8.6,1,0.71,-39.79,0.729,0.0
95.5,25.2,27.9,61,-45.55,31.1,0.404,0.79
51.7,23.3,21.7,1,-44.17,-55.4,0.409,0.0
58.7,35.5,13.6,2,-37.85,67.69,0.925,38.94
73.1,20.8,17.0,45,-35.13,-43.7,0.047,0.0
63.8,51.0,2.1,3,-33.98,-42.07,0.006,0.0
17.7,12.1,22.2,61,3.56,12.93,0.977,8.97
66.4,84.0,17.7,0,9.07,-53.04,0.85,0.0
31.2,71.9,39.2,0,-60.48,-60.09,0.0,0.0
24.2,45.6,6.2,0,-51.86,42.8,0.988,75.08
74.3,57.1,5.9,1,45.2,-3.96,0.532,0.0
26.7,22.3,29.7,61,47.47,-0.9,0.532,0.0
92.0,84.0,37.2,3,-58.3,-18.68,0.121,0.0
35.5,30.5,3.5,1,-70.32,31.02,0.677,48.88
55.2,23.6,11.0,65,-49.87,-21.99,0.62,0.0
20.9,73.2,37.4,2,-30.14,21.29,0.986,73.98
72.4,73.6,21.8,51,68.96,10.66,0.231,0.15
41.5,91.3,23.1,0,-42.48,-35.94,0.57,0.0
19.0,82.4,12.3,2,-14.94,9.95,0.05,12.24
78.6,79.3,39.8,0,20.71,-33.69,0.908,0.0
24.6,80.4,35.5,0,-50.43,-64.69,0.166,0.0
85.6,46.5,14.0,3,-9.21,20.58,0.073,4.38
99.0,56.0,37.7,1,4.05,61.57,0.427,0.24
41.3,23.1,24.8,0,-39.39,-12.46,0.088,0.0
76.6,54.2,0.3,71,-4.12,7.01,0.019,1.3
91.2,40.4,27.7,3,61.28,3.21,0.708,0.18
75.0,51.4,20.0,0,-76.75,-89.06,0.015,0.0
44.0,83.1,37.6,0,-1.64,47.92,0.184,17.09
67.9,11.0,8.4,0,-12.73,48.83,0.268,14.47
93.7,94.1,32.1,0,-3.34,42.55,0.157,1.33
89.0,29.0,33.2,63,5.81,68.87,0.613,0.98
79.9,68.3,31.9,45,-48.48,51.62,0.598,1.33
69.2,57.6,29.8,2,87.84,45.14,0.133,0.57
5.3,56.4,22.7,0,-21.27,-54.64,0.103,0.0
57.0,14.4,2.5,3,-26.35,6.62,0.142,10.72
18.1,30.4,36.3,0,47.15,-18.9,0.936,0.0
84.3,91.5,16.4,0,35.47,-76.89,0.73,0.0
37.4,44.3,22.6,3,-28.71,65.28,0.893,60.52
80.5,31.7,39.2,71,46.02,-60.94,0.644,0.0
59.5,95.9,1.6,61,24.87,4.26,0.034,0.05
37.9,61.7,18.3,1,-12.39,21.33,0.985,55.3
5.8,53.8,12.9,1,-16.61,-47.2,0.103,0.0
32.1,70.2,23.8,1,-38.92,-27.56,0.612,0.0
55.2,68.8,2.1,2,48.09,41.41,0.044,0.57
53.8,68.8,25.7,1,-69.48,-12.13,0.246,0.0
4.8,22.2,10.9,0,7.74,12.3,0.967,14.71
32.3,31.0,1.7,3,79.25,65.62,0.068,1.02
17.5,41.5,14.8,51,-39.36,-45.93,0.109,0.0
5.7,51.0,5.2,0,-55.53,55.92,0.999,94.22
25.3,68.6,26.8,80,-1.49,-13.57,0.971,0.0
33.2,55.3,0.3,2,-33.18,4.76,0.115,11.25
42.9,42.3,25.9,1,52.47,69.6,0.088,0.95
23.1,32.1,7.3,51,-43.54,-30.66,0.016,0.0
63.4,98.9,8.6,1,17.22,6.1,0.891,0.65
46.3,33.6,28.3,3,79.3,-18.73,0.609,0.0
70.6,21.5,17.9,3,62.32,72.52,0.143,0.53
18.2,99.4,0.3,3,34.85,74.73,0.331,1.12
79.4,18.5,14.1,3,-28.43,67.7,0.759,16.85
45.8,60.4,25.4,65,24.73,47.78,0.044,0.22
18.4,63.9,38.0,0,-37.18,43.89,0.901,71.43
80.1,78.7,13.8,1,-72.69,-51.86,0.189,0.0
97.4,41.3,34.1,80,36.94,41.88,0.014,0.01
6.4,91.7,2.4,2,-81.07,-39.01,0.189,0.0
40.7,54.7,8.2,71,-41.58,45.46,0.996,17.73
43.3,26.6,11.7,0,63.72,-56.78,0.751,0.0
57.8,80.9,0.4,1,34.15,-48.24,0.448,0.0
17.9,68.4,3.4,80,50.78,-47.6,0.949,0.0
98.6,75.6,22.3,45,54.7,-54.14,0.996,0.0
24.7,79.5,15.3,2,-63.44,51.5,0.747,45.76
93.3,24.8,28.4,0,9.94,1.58,0.975,0.62
65.8,38.0,14.0,0,-34.49,51.55,0.526,22.05
44.9,71.2,2.9,48,7.67,74.91,0.37,0.47
69.8,36.2,26.7,0,-55.98,50.51,0.78,26.47
16.7,82.5,16.6,65,-51.17,-17.13,0.179,0.0
12.2,77.6,13.6,3,37.33,-42.01,0.998,0.0
22.0,28.9,22.0,0,-19.95,-69.53,0.509,0.0
61.7,11.2,20.5,2,38.35,-22.94,0.976,0.0
11.6,46.7,37.4,3,61.84,-26.37,0.9,0.0
32.0,14.6,13.3,1,26.55,17.83,0.777,2.49
38.8,36.2,19.1,2,31.56,-29.91,0.786,0.0
85.3,78.4,4.0,95,6.57,10.17,0.009,0.02
79.2,84.7,26.4,0,20.5,-34.07,0.988,0.0
4.8,61.9,5.9,1,-32.72,-32.21,0.002,0.0
31.7,53.8,4.5,80,18.94,32.41,0.016,0.18
53.7,79.2,12.1,48,29.7,-61.15,0.721,0.0
96.1,20.5,28.5,0,9.65,-30.91,0.169,0.0
87.2,37.5,10.3,80,-53.94,23.1,0.816,2.21
21.2,10.4,37.8,1,-8.35,77.27,0.504,51.95
15.5,30.9,4.0,2,77.91,-32.34,0.761,0.0
11.8,34.2,11.5,0,84.38,-83.81,1.0,0.0
72.9,53.6,29.6,0,13.51,-32.12,0.956,0.0
66.2,84.9,4.9,45,60.47,-48.4,0.987,0.0
45.7,80.1,20.7,51,13.66,25.09,0.012,0.6
72.2,40.1,6.7,2,-9.26,45.8,0.219,11.52
0.9,98.1,32.4,2,20.0,-44.16,0.958,0.0
95.4,16.1,21.4,2,42.86,-58.45,0.921,0.0
37.3,24.4,38.7,0,75.26,-67.57,0.992,0.0
6.7,67.6,12.0,1,-30.29,-18.16,0.014,0.0
13.5,86.2,36.4,0,-38.43,-51.76,0.469,0.0
95.7,63.1,33.1,3,-38.55,-52.98,0.48,0.0
58.9,56.8,3.1,3,-63.45,41.88,0.963,40.0
76.4,56.0,18.2,0,-45.9,41.67,0.994,23.52
7.0,50.2,16.5,3,-53.19,-39.84,0.016,0.0
50.0,15.0,37.7,0,-19.13,35.77,0.948,50.51
10.8,41.1,12.7,2,85.55,-73.66,0.979,0.0
24.1,58.0,37.8,0,-50.87,28.41,0.563,53.62
42.1,97.9,3.7,1,-53.75,61.56,0.995,31.73
47.3,25.4,4.6,2,67.77,40.55,0.063,0.78
36.3,68.2,34.0,80,15.48,-7.35,0.99,0.0
37.6,19.4,32.3,2,49.18,-12.17,0.829,0.0
73.0,37.6,0.4,61,47.38,-40.47,0.911,0.0
45.0,14.7,19.8,65,11.81,32.92,0.042,0.84
85.9,97.9,17.7,2,-25.19,-44.96,0.031,0.0
20.2,54.7,14.4,95,75.31,23.52,0.235,0.09
58.1,68.9,16.9,2,52.5,-71.84,0.815,0.0
68.6,50.5,18.4,3,-26.83,-36.75,0.522,0.0
22.0,42.0,32.2,1,-44.09,8.88,0.388,31.03
46.3,23.6,4.2,2,50.35,46.19,0.38,1.44
71.1,100.0,8.5,2,-34.28,21.53,0.816,13.72
22.1,34.6,15.8,80,52.96,39.14,0.028,0.21
27.6,94.6,30.9,0,84.68,30.61,0.268,0.94
32.5,94.9,0.4,1,25.02,-22.22,0.995,0.0
52.8,74.4,25.8,0,15.35,39.71,0.102,0.73
5.0,48.6,8.2,0,-54.12,34.89,0.974,93.12
16.3,79.7,27.7,61,-47.33,61.82,0.674,14.93
55.6,12.6,13.6,0,-57.27,-11.72,0.309,0.0
40.0,94.2,26.3,0,54.74,50.08,0.002,0.44
39.0,62.1,16.5,80,46.28,43.42,0.461,0.33
66.1,34.5,12.0,3,-17.62,62.03,0.842,29.85
93.5,11.4,39.0,1,-23.85,56.63,0.915,6.37
13.5,63.3,3.7,0,16.39,21.19,0.036,1.08
84.8,40.6,38.5,80,48.78,30.66,0.53,0.1
45.3,24.1,39.4,0,56.77,-69.33,0.836,0.0
85.2,59.4,32.1,0,16.56,-19.76,0.999,0.0
17.7,10.6,16.8,71,63.26,8.53,0.634,0.63
86.4,67.0,18.2,3,1.2,73.4,0.358,2.54
11.3,12.4,31.5,95,47.8,23.82,0.511,0.15
11.6,43.8,26.3,3,-6.6,38.95,0.371,49.01
83.6,75.3,25.8,2,-24.28,-14.71,0.824,0.0
26.2,59.5,14.2,1,76.7,-74.96,0.97,0.0
7.9,48.4,9.2,2,43.7,-50.72,0.994,0.0
99.2,99.4,27.9,51,49.67,34.41,0.542,0.0
96.1,34.1,17.9,80,-29.74,13.22,0.245,0.3
68.7,80.9,18.1,1,22.85,-71.06,0.822,0.0
20.6,83.2,33.6,3,56.05,-58.42,0.713,0.0
45.9,20.7,0.6,61,-82.87,-30.2,0.252,0.0
81.6,60.5,6.3,95,-77.11,-35.45,0.246,0.0
95.7,45.0,37.0,65,41.64,-58.53,0.604,0.0
78.9,34.9,23.4,1,-86.19,-7.6,0.443,0.0
32.0,47.7,32.5,63,-11.49,70.56,0.627,15.43
7.1,47.6,20.7,1,-58.05,-8.92,0.617,0.0
58.7,78.3,21.0,1,50.22,-65.67,0.917,0.0
93.0,49.3,39.9,71,47.43,38.31,0.532,0.07
16.6,13.2,10.0,51,47.53,-20.65,0.896,0.0
86.4,17.0,30.9,3,31.52,-19.96,0.282,0.0
72.8,77.4,20.3,71,9.86,-45.5,0.213,0.0
95.7,79.5,34.2,1,57.35,-23.14,0.883,0.0
95.0,79.9,27.1,2,-48.65,-61.92,0.222,0.0
81.9,74.0,19.4,80,-46.11,42.6,0.867,2.93
63.5,62.9,35.1,65,38.75,-5.49,0.658,0.0
68.0,60.3,22.5,71,-9.36,-71.5,0.582,0.0
88.8,73.3,27.0,71,6.63,-38.29,0.921,0.0
23.5,56.3,23.4,1,-41.66,-44.17,0.105,0.0
97.2,62.2,2.6,0,17.63,30.65,0.015,0.03
12.2,82.6,10.8,45,-59.69,-45.45,0.023,0.0
90.6,81.8,30.2,2,-11.76,-42.19,0.74,0.0
67.8,38.1,23.7,45,50.41,67.86,0.099,0.05
61.9,81.4,34.4,95,-25.15,-30.54,0.697,0.0
98.5,46.4,11.2,95,-17.64,59.37,0.484,0.05
98.0,15.4,37.2,1,-55.63,-4.78,0.194,0.0
71.0,76.2,14.5,0,38.58,-29.02,0.902,0.0
17.7,26.7,8.8,80,59.12,27.42,0.107,0.27
45.1,14.3,12.1,45,46.71,-23.75,0.556,0.0
54.9,59.8,27.4,0,-24.52,-25.23,0.793,0.0
80.0,82.8,38.3,1,-10.94,50.06,0.549,10.43
61.5,77.3,35.7,63,17.48,-26.41,0.137,0.0
22.6,28.9,3.1,65,-29.21,72.32,0.639,16.94
94.5,84.4,18.2,0,32.74,-64.69,0.925,0.0
67.1,93.0,13.9,1,25.45,-20.53,0.372,0.0
99.8,65.8,36.4,1,33.8,10.91,0.813,0.01
77.3,46.8,26.7,3,-27.35,23.5,0.192,9.41
32.3,63.3,33.5,3,-53.38,28.94,0.682,48.73
15.6,69.8,25.2,95,60.47,-0.65,0.733,0.0
42.2,40.1,32.1,95,43.45,-34.62,0.802,0.0
75.4,47.7,7.9,1,16.99,21.28,0.003,0.31
88.7,64.0,20.2,0,-21.24,-3.86,0.874,0.0
7.6,77.4,17.9,0,19.5,-39.56,0.573,0.0
65.8,15.1,39.0,0,66.15,-23.34,0.72,0.0
83.2,51.8,28.4,0,13.83,-42.66,0.941,0.0
94.6,13.4,2.2,61,-59.65,-71.51,0.012,0.0
46.4,52.7,20.0,0,-51.41,21.0,0.934,53.46
43.9,99.9,17.2,45,86.24,-72.79,0.971,0.0
86.0,36.6,31.1,80,-8.65,74.0,0.707,2.29
54.4,33.8,23.0,3,82.52,-65.53,0.953,0.0
59.0,48.3,18.9,51,70.25,-57.41,0.983,0.0
50.1,100.0,3.2,3,5.9,-3.61,0.013,0.0
17.6,31.6,35.3,3,17.73,24.31,0.866,3.89
92.9,27.2,1.0,3,42.72,26.86,0.452,0.21
15.8,65.6,24.3,61,-28.0,-8.36,0.034,0.0
62.8,58.4,17.7,95,30.36,-38.26,0.994,0.0
24.4,77.0,28.0,61,2.67,-15.81,0.976,0.0
40.1,67.6,17.2,0,-50.78,54.65,0.644,39.47
95.9,87.0,19.5,63,-15.38,-18.27,0.005,0.0
83.9,35.1,11.7,61,-7.92,-5.54,0.001,0.0
27.8,17.3,37.1,2,-34.98,-38.52,0.001,0.0
70.7,86.4,34.5,2,15.05,-14.94,0.069,0.0
8.3,48.8,39.5,0,-43.76,-54.81,0.009,0.0
2.1,68.0,21.2,3,-62.69,-44.66,0.031,0.0
37.0,44.2,34.0,2,48.3,-36.53,0.982,0.0
84.9,64.5,37.0,1,19.38,-29.04,0.981,0.0
70.8,74.5,20.8,61,7.14,-6.14,0.999,0.0
64.2,76.3,29.3,1,-35.28,31.11,0.647,20.72
81.3,23.8,13.7,0,73.6,60.85,0.14,0.33
68.0,91.8,28.5,2,-9.69,-35.89,0.834,0.0
64.3,50.6,34.6,3,-38.93,46.15,0.964,36.46
57.0,93.7,30.3,3,-10.68,-38.01,0.061,0.0
52.8,81.8,8.3,2,15.63,60.0,0.614,1.26
68.3,19.0,18.4,2,-3.92,-35.26,0.077,0.0
72.1,75.1,20.7,0,45.76,37.84,0.546,0.72
63.7,58.2,27.3,3,-13.13,-24.41,0.01,0.0
64.8,31.8,17.9,0,31.24,-43.17,0.367,0.0
82.8,23.2,9.7,1,-10.46,-36.39,0.41,0.0
58.3,33.9,36.5,0,-29.04,-21.16,0.827,0.0
55.4,45.3,23.4,0,50.35,44.89,0.059,0.69
73.1,89.8,19.2,1,10.08,38.26,0.467,2.18
1.0,12.1,19.9,95,31.4,20.44,0.031,0.07
31.1,56.4,7.8,63,-85.72,-25.09,0.297,0.0
19.5,68.5,23.7,1,72.7,67.1,0.007,0.97
6.1,56.6,10.8,65,-30.95,-50.14,0.027,0.0
96.5,21.2,5.8,80,23.08,78.25,0.381,0.02
10.0,49.4,15.2,0,13.45,-38.05,0.368,0.0
50.5,99.3,37.3,45,-32.06,77.5,0.835,2.5
70.4,39.4,29.7,51,43.85,-57.26,0.594,0.0
97.5,66.7,19.0,2,-33.15,-41.58,0.191,0.0
59.7,91.2,0.7,1,57.61,40.47,0.029,0.3
90.2,16.9,25.6,0,19.56,17.9,0.892,0.42
57.7,38.2,32.6,1,-65.79,-32.01,0.351,0.0
44.9,95.3,7.1,0,29.14,-86.13,0.729,0.0
41.7,98.6,32.5,61,52.49,14.65,0.673,0.34
2.9,67.2,14.7,0,49.22,15.23,0.708,3.0
5.4,30.8,25.8,1,58.37,-53.37,0.754,0.0
49.3,82.2,5.6,3,17.48,-18.82,0.093,0.0
35.7,21.1,39.0,0,-13.79,11.63,0.182,22.98
11.0,83.4,37.6,1,-72.36,-0.35,0.358,0.0
77.5,89.8,37.1,0,-35.15,53.23,0.879,16.11
38.5,55.4,39.3,48,-13.83,-19.09,0.006,0.0
64.1,66.2,2.4,61,57.7,-3.73,0.626,0.0
83.1,72.1,8.0,3,54.97,46.27,0.312,0.37
41.2,53.9,2.6,0,27.64,31.46,0.003,0.74
3.7,29.3,38.7,61,66.73,40.63,0.066,0.45
57.8,90.9,17.0,2,-56.64,78.56,0.909,21.63
71.6,37.6,5.4,3,-63.09,64.3,0.998,28.36
14.4,82.7,9.7,2,-17.0,-46.4,0.701,0.0
60.5,39.8,18.2,0,-26.83,-68.81,0.179,0.0
31.5,69.7,10.5,95,10.11,59.64,0.316,0.27
16.3,94.8,26.7,0,79.88,-44.25,0.903,0.0
53.8,28.7,22.0,80,44.0,-36.53,0.746,0.0
27.7,10.4,32.2,0,-46.17,-77.55,0.205,0.0
87.3,12.7,17.5,51,1.52,-31.28,0.093,0.0
85.4,43.5,25.6,0,-25.88,10.8,0.973,13.2
43.4,57.6,39.1,0,48.37,74.5,0.072,0.9
54.0,11.6,36.4,0,-60.47,76.06,0.963,46.97
81.8,49.0,3.9,0,17.21,26.95,0.817,0.78
92.8,50.9,17.9,0,-32.64,13.29,0.959,6.12
61.8,79.5,31.0,2,-12.84,-43.26,0.599,0.0
21.5,88.4,0.4,1,25.42,-40.17,0.551,0.0
57.7,14.1,15.0,65,-29.56,-50.83,0.033,0.0
79.0,99.9,26.9,65,74.89,19.71,0.33,0.08
92.1,94.2,36.5,0,47.95,69.3,0.038,0.06
72.2,40.7,23.4,0,-34.39,-45.17,0.025,0.0
5.1,47.1,11.1,0,68.42,-46.07,0.78,0.0
65.7,94.0,30.3,1,27.52,52.9,0.169,0.37
65.7,75.2,38.5,2,-39.78,15.43,0.532,15.4
1.0,45.7,29.6,3,-23.56,66.07,0.831,90.83
95.6,61.3,34.7,2,-71.74,80.71,0.979,4.09
99.4,21.1,17.2,0,4.05,64.82,0.485,0.14
93.9,88.6,20.9,2,74.93,67.14,0.099,0.08
36.2,64.4,25.3,3,-51.91,-22.54,0.148,0.0
9.2,21.3,25.5,51,2.11,43.77,0.58,7.84
83.4,67.8,20.1,0,-48.51,43.97,0.998,15.63
39.2,95.2,39.6,0,-16.93,-43.92,0.736,0.0
84.0,49.7,13.7,95,-9.34,3.0,0.014,0.1
7.9,66.0,13.7,1,-47.87,-37.01,0.013,0.0
73.9,52.9,19.5,1,29.41,71.75,0.187,0.51
70.2,68.9,30.1,61,77.44,-54.86,0.836,0.0
94.4,90.9,37.3,0,57.03,35.29,0.061,0.05
31.5,50.9,35.7,3,-28.43,-1.4,0.931,0.0
24.6,59.4,11.5,3,68.61,71.1,0.008,0.97
31.7,83.3,38.1,0,-40.93,7.45,0.921,35.42
68.7,35.4,19.8,71,71.51,17.05,0.484,0.25
61.9,35.5,29.3,1,35.62,-18.24,0.958,0.0
1.0,57.7,7.7,0,58.4,3.67,0.328,1.23
3.0,41.2,26.0,1,54.78,8.16,0.249,1.56
51.5,65.9,29.8,0,64.71,-57.47,0.896,0.0
85.8,57.9,36.6,0,31.81,-69.8,0.616,0.0
87.0,43.9,38.9,45,-24.44,-13.82,0.897,0.0
29.1,56.0,24.7,0,-12.98,-30.73,0.785,0.0
28.1,46.4,38.1,2,49.71,59.91,0.009,0.97
61.8,39.6,26.1,1,15.05,38.51,0.047,0.57
90.0,93.2,2.8,1,-63.46,53.83,0.982,5.43
37.2,39.6,7.3,2,-36.91,-8.91,0.065,0.0
5.1,12.3,1.3,3,-52.36,47.29,0.996,94.54
84.2,13.8,22.0,95,18.5,50.31,0.32,0.02
55.8,26.9,35.3,3,-46.02,22.56,0.738,37.25
41.8,13.2,22.0,0,-41.99,36.86,0.916,57.24
68.3,71.7,3.4,80,-25.02,-6.17,0.055,0.0
66.8,41.0,13.7,3,26.85,-60.88,0.588,0.0
77.9,96.7,8.4,3,20.38,10.96,0.014,0.14
62.8,64.2,26.3,3,-60.43,-17.42,0.189,0.0
79.0,52.2,4.9,1,-7.67,-10.51,0.003,0.0
80.4,90.5,23.0,0,-32.13,34.66,0.929,10.71
21.9,34.9,29.2,3,5.99,-34.31,0.115,0.0
28.0,32.3,4.7,0,-29.28,-16.33,0.069,0.0
50.5,50.1,37.8,48,44.37,-2.6,0.16,0.0
14.0,97.5,24.1,3,-46.88,43.64,0.969,48.52
32.9,62.4,12.6,1,-88.48,-80.13,0.006,0.0
32.6,33.3,35.8,0,14.55,25.76,0.778,10.61
18.4,62.6,26.5,2,-33.21,-40.09,0.003,0.0
36.5,16.2,30.6,2,35.58,39.58,0.614,2.37
20.2,20.6,8.4,2,-26.33,-33.31,0.759,0.0
66.5,21.2,31.2,1,-41.1,-47.03,0.502,0.0
64.2,61.5,13.3,3,-10.03,73.1,0.585,22.21
33.1,30.5,28.9,3,61.57,-36.61,0.621,0.0
27.1,13.8,4.2,0,-18.71,39.04,0.377,38.8
33.9,64.4,33.2,1,-37.62,-33.86,0.029,0.0
4.3,24.9,39.8,0,29.72,-30.18,0.245,0.0
30.9,81.4,31.4,0,72.14,-4.01,0.542,0.0
20.2,90.8,9.4,65,4.28,-42.15,0.153,0.0
90.8,46.6,22.2,61,-49.37,-44.74,0.051,0.0
91.1,18.1,18.1,3,54.35,47.04,0.011,0.12
59.6,60.4,6.8,2,-48.03,76.95,0.791,30.64
60.2,44.6,12.3,63,-36.64,-32.0,0.13,0.0
0.1,12.2,5.5,80,-64.21,-27.71,0.46,0.0
26.3,98.4,36.9,80,-48.07,-64.82,0.308,0.0
11.8,77.2,10.6,0,11.53,23.41,0.854,10.6
50.1,96.6,36.0,1,8.1,3.53,0.001,0.65
83.0,17.2,8.5,2,-62.81,-17.05,0.589,0.0
93.0,19.8,18.7,0,-0.17,29.65,0.628,5.08
19.3,95.5,27.5,95,51.56,-74.83,0.907,0.0
20.1,60.7,36.9,1,-10.98,-30.39,0.143,0.0
67.8,88.6,29.6,1,-32.05,-35.06,0.68,0.0
83.8,48.7,33.4,3,-12.85,44.34,0.241,7.33
56.6,85.8,18.1,80,-38.32,-82.28,0.233,0.0
34.0,55.4,39.3,2,76.64,-67.12,0.985,0.0
61.9,74.4,10.3,0,50.56,-12.42,0.805,0.0
47.7,34.3,18.6,0,-51.56,-4.08,0.172,0.0
83.2,53.8,15.3,0,-32.43,25.16,0.994,16.72
33.9,96.7,0.4,0,-0.15,40.43,0.535,23.68
98.2,86.5,4.5,1,-65.56,-30.96,0.281,0.0
55.9,86.2,17.8,0,19.47,-38.24,0.276,0.0
11.0,12.0,28.0,2,58.88,42.69,0.134,1.64
23.4,35.0,36.6,0,3.28,46.53,0.141,11.43
14.1,77.4,36.2,0,28.12,22.9,0.001,0.85
94.2,63.1,39.1,0,24.47,-12.0,0.973,0.0
22.7,88.2,2.3,61,43.08,-8.36,0.894,0.0
79.9,75.0,26.1,0,-4.09,-34.44,0.888,0.0
18.8,78.9,19.1,51,30.8,-16.97,0.502,0.0
92.4,92.2,17.6,0,-58.89,29.17,0.647,3.09
55.4,12.0,36.1,45,-58.34,20.75,0.893,4.31
78.9,92.3,37.3,2,55.8,63.9,0.043,0.17
47.5,88.2,26.6,45,-1.02,44.93,0.854,3.68
1.3,36.4,21.6,0,-32.49,-4.14,0.09,0.0
90.9,66.7,8.2,1,45.0,-11.13,0.269,0.0
30.8,47.5,31.8,80,-7.61,28.61,0.351,7.46
23.4,98.0,28.5,45,-36.7,-52.94,0.031,0.0
17.2,23.3,12.8,61,-4.33,-40.1,0.334,0.0
90.2,90.5,35.5,0,67.41,84.01,0.024,0.08
22.3,11.0,6.0,0,-54.58,37.12,0.596,54.14
67.3,50.2,34.1,0,-6.8,-51.89,0.483,0.0
24.7,34.7,27.3,80,-3.91,-84.61,0.514,0.0
65.4,34.1,11.8,0,-29.34,3.51,0.863,15.51
43.0,40.8,4.8,0,41.6,-58.5,0.598,0.0
58.7,64.8,6.9,71,-25.9,2.79,0.891,5.11
8.8,86.7,18.1,3,57.46,-28.66,0.714,0.0
15.1,82.9,11.5,0,-26.56,0.39,0.944,30.52
90.1,46.2,6.4,63,-39.95,1.72,0.686,1.14
97.4,75.0,8.5,61,7.76,58.87,0.524,0.07
83.0,40.7,25.5,45,-29.32,6.5,0.964,1.22
37.0,34.2,6.9,0,29.13,19.56,0.545,1.83
29.3,68.8,21.3,45,45.2,30.12,0.176,0.13
84.4,69.4,9.9,0,-22.6,8.85,0.085,3.07
77.1,51.7,13.9,0,76.77,30.65,0.286,0.53
67.0,89.6,7.4,1,30.37,-62.4,0.926,0.0
79.9,47.8,6.5,63,41.86,-16.24,0.302,0.0
3.4,49.7,13.6,1,11.96,-30.93,0.551,0.0
32.8,94.1,4.8,0,33.59,-70.07,0.823,0.0
26.3,75.1,18.8,2,22.78,-76.73,0.782,0.0
6.4,21.6,32.7,65,-10.11,44.67,0.539,19.3
7.0,33.8,15.2,0,-32.62,-13.78,0.471,0.0
85.5,82.1,4.9,0,-81.66,15.97,0.7,7.39
69.2,78.1,31.3,0,51.31,-54.31,0.911,0.0
71.4,95.3,3.8,0,-1.1,-50.27,0.705,0.0
47.8,27.1,39.6,0,21.91,31.39,0.449,1.61
12.9,15.4,33.7,2,-2.04,72.5,0.371,48.3
84.8,35.5,11.3,1,61.01,12.6,0.526,0.43
22.1,51.8,15.5,2,-3.98,35.6,0.874,70.56
44.0,43.1,20.0,1,-49.06,51.69,0.997,58.66
44.0,78.9,33.2,71,7.24,63.63,0.33,1.18
33.7,96.9,3.4,65,75.83,22.94,0.415,0.31
94.0,84.2,36.5,45,8.31,39.23,0.82,0.07
74.4,71.4,25.7,3,3.17,43.92,0.31,4.68
55.0,91.9,11.0,1,8.51,-11.16,0.999,0.0
26.4,37.1,23.9,80,15.15,12.99,0.003,0.17
10.7,83.6,28.8,71,50.47,22.68,0.106,0.35
69.7,37.6,26.9,65,-74.29,51.75,0.807,8.15
99.5,77.7,23.1,3,1.38,-74.45,0.554,0.0
36.7,92.4,22.7,0,31.05,56.98,0.054,0.53
73.9,11.8,1.7,2,-64.45,76.05,0.954,25.2
51.2,90.1,26.6,61,27.71,-58.4,0.5,0.0
42.7,37.0,21.7,65,-64.99,20.0,0.856,16.11
22.5,28.4,34.5,3,-61.31,-34.58,0.452,0.0
24.4,13.3,12.5,80,-60.5,48.05,0.989,14.99
8.5,65.3,17.1,1,17.43,-48.88,0.675,0.0
1.1,52.1,7.9,1,-71.51,-62.62,0.025,0.0
78.5,98.6,0.9,2,43.7,-49.51,0.782,0.0
65.1,11.4,34.5,3,71.2,-6.09,0.449,0.0
5.7,14.4,18.1,1,-27.84,14.85,0.322,40.77
80.8,65.2,14.1,0,-41.82,21.08,0.291,8.08
53.3,76.3,36.9,63,46.82,-48.64,0.999,0.0
16.4,97.6,27.1,1,67.5,27.61,0.286,1.12
61.4,72.0,24.5,0,-55.59,-47.87,0.028,0.0
4.8,92.8,39.9,51,77.07,-33.14,0.672,0.0
52.3,95.6,0.7,0,-8.33,34.89,0.314,12.73
99.3,74.1,24.2,65,20.27,18.49,0.003,0.0
72.3,24.2,8.3,1,17.8,-44.1,0.57,0.0
35.2,64.8,37.5,65,43.55,-54.91,0.832,0.0
87.0,48.5,38.3,2,-35.04,-76.14,0.316,0.0
49.7,79.2,33.8,61,-57.56,-62.08,0.002,0.0
73.1,26.8,14.0,45,1.76,-40.61,0.451,0.0
4.7,91.1,4.2,0,-18.86,25.32,0.976,51.45
11.3,11.0,31.0,1,7.02,-60.34,0.792,0.0
51.8,69.4,28.6,0,10.03,-29.64,0.796,0.0
45.3,92.2,0.1,0,16.32,37.67,0.146,0.54
44.4,52.2,18.2,45,-69.18,-67.99,0.001,0.0
27.0,91.4,8.2,61,65.92,-17.72,0.817,0.0
